metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
fav_added_from_map_grouped,44459000003,fav_added_from_map,,"item,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
fav_added_regions,28301750013,fav_added_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
filters_screen_shows,5363250018,filters_screen_shows,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
first_paint_session_percent_p50,42205500006,first_paint_session_events_p50,first_paint_session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
init_appstart_session_percent_p50,74955500003,init_appstart_sessions_p50,init_appstart_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
item_edits_address,53780750004,item_edits_address,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
item_edits_start_date,4053000002,item_edits,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
item_views_client_grouped,17560250002,item_views_client,,"item,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_fav_list,13572500006,item_views_fav_list,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
item_views_from_search_filter_any,82874000004,"item_views_serp_filter_search,item_views_serp_price_filter_search",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
items_add_started,2120500003,items_add_started,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
items_blocked_duplicate,17744500009,items_blocked_duplicate,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_no_coordinates_new_per_new,53780750035,item_no_coordinates_new,items_started,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
items_started_net_conversion,2732500008,items_started_net,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
items_with_district_100m_from_location,91055500006,item_has_district_100m_from_location,,,,0,0,,item_geo_metric_observation,,item_geo_metric_observation
iv_from_witcher_new_auto_per_witcher_new_auto,84578500012,item_views_witcher_new_auto,searches_witcher_new_auto,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
iv_from_witcher_regions,80610750020,item_views_witcher_regions,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
map_local_geo,76339250005,"district_map_searches,metro_map_searches,road_map_searches",,,,0,0,,map_stream_metric_observation,,map_stream_metric_observation
map_scroll_avg_zoom_level,76339250012,scrolls_zoom_levels,scrolls_with_zoom_levels,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
messenger_links_messages,11112250001,messenger_links_messages,,,,0,0,,messenger_metric_observation,,messenger_metric_observation
new_items_0_photo,69347250017,new_items_0_photo,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
new_items_more_10_photo,69347250019,new_items_more_10_photo,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
page_views,5617500005,page_views_all,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
phone_view_button_clicks,6379750001,phone_view_button_clicks,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
proprofile_user_iv_per_w1v,91845500054,proprofile_window1views_to_iv,proprofile_w1v,participant,participant,0,0,,proprofile_metric_observation,,proprofile_metric_observation
public_profile_closed_items_paginations_proportion,2591000004,public_profile_closed_items_paginations,,participant,,0,0,,public_profile_metric_observation,,public_profile_metric_observation
recblock_shows_u2i,6023250002,recblock_shows_u2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
s_iv_per_s_query,4629750010,searches_query_item_view,searches_query_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
s_pages_per_s,4629750011,searches_serp,searches,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
s_query_per_s,4629750012,searches_with_query,searches,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
searches_from_witcher_delivery,80610750033,searches_from_witcher_delivery,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_group,60146750001,searches_group,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
searches_radius_with_contact_per_search_radius,33695500052,searches_radius_with_contact,searches_radius,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
searches_with_ratings_per_searches,4873000028,searches_with_rating,searches_serp,,,0,0,,ratings_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,ratings_metric_observation"
sess_iv_map_total_per_sess_map,55093000055,"item_views_serp_map_area,item_views_from_map",map_searches,"participant,session","session,participant",0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
sessions_c_s_q_per_s_q,4873000070,searches_query_contact,searches_query_serp,"participant,session","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
shortcut_users,6379750009,shortcut_clicks,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
show_banner_download_app,90964000005,show_banner_download_app,,,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
shows_btc_recblock_u2i,10605000003,recshow_btc_u2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
sqp_wordbreaker_digit_replace_users_share,78449500015,sqp_wordbreaker_digit_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
successful_payment_share_cv,4300000012,successful_payment_CV,payment_method_page_CV,,,0,0,,billing_metric_observation,billing_metric_observation,"billing_metric_observation,billing_metric_observation"
support_hc_article_like,10581250002,helpcenter_article_like,,,,0,0,,support_metric_observation,,support_metric_observation
support_hc_article_marks_regular,55587000016,"helpcenter_article_dislike_regular,helpcenter_article_like_regular",,,,0,0,,support_metric_observation,,support_metric_observation
support_helpcenter_article_views,4855750008,article_views,,,,0,0,,support_metric_observation,,support_metric_observation
support_ios_tickets_created,6361500011,ticket_ios_created,,,,0,0,,support_metric_observation,,support_metric_observation
support_wizard_tickets_created,4855750011,ticket_wizard_created,,,,0,0,,support_metric_observation,,support_metric_observation
tariff_users_package_revenue_net,38264750015,tariff_amount_net_listing_from_package,,,,0,0,,lf_metric_observation,,lf_metric_observation
total_delivery_widget,2820500073,total_delivery_widget,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
user_account_asd_click_email_doc,6122750048,account_asd_click_email_doc,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
user_enter,2602000019,enter_success,,participant,,0,0,,cookie_account_enter,,cookie_account_enter
user_from_session_start_to_c_p75,65722250033,from_session_start_to_c_p75,,participant,,0,0,,labor_metric_observation,,labor_metric_observation
user_map_interaction_on_item_per_users_iv,61412250011,map_interaction_on_item,item_views,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
user_payment_method_choice,6122750077,payment_method_choice,,participant,,0,0,,billing_metric_observation,,billing_metric_observation
user_searches_shop,86640250028,searches_shopx,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_btc_funnel_second,70307750009,"booking_created_short_rent,answered_proxy_calls,call_phone_screen_views_client,delivery_order_created,first_messages,missed_proxy_calls",,participant,,0,0,,"click_stream_metric_observation,matched_anonymous_calls_metric_observation,search_stream_metric_observation",,"click_stream_metric_observation,matched_anonymous_calls_metric_observation,search_stream_metric_observation"
users_buyer_target_clicks_serp_metro,33695500072,buyer_target_clicks_serp_metro,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_contact_per_search_query,3416750001,searches_query_contact,searches_query_serp,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_contacts_serp_district,33695500075,contacts_serp_district,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
users_contacts_serp_local_geo_per_users_local_geo,38927500012,"contacts_serp_district,contacts_serp_metro,contacts_serp_road","searches_road,searches_district,searches_metro",participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_new_item_0_photo,69347250041,new_items_0_photo,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
users_s_btc_per_s,4792250001,search_btc,searches,participant,participant,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
users_saved_searches_email_item_click,5843500023,search_subscription_email_item_clicks,,participant,,0,0,,click_stream_metric_observation,,click_stream_metric_observation
vas_amount_net_turbo,5080000038,vas_amount_net_turbo,,,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
vas_avo_activation_start_date,5080000057,vas_amount_activation,vas_transactions_activation,,,0,0,start,mnz_vas_metric_observation,mnz_vas_metric_observation,"mnz_vas_metric_observation,mnz_vas_metric_observation"
vas_transactions_fast,5080000093,vas_transactions_fast,,,,0,0,,mnz_vas_metric_observation,,mnz_vas_metric_observation
wtc_per_witcher_delivery,80610750077,"item_views_witcher_delivery,searches_from_witcher_delivery",searches_witcher_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
bt_clicks_rec_i2i_vip,34018750004,bt_clicks_rec_i2i_vip,,,,0,0,,,,
bt_clicks_rec_premium,34018750005,bt_clicks_rec_premium,,,,0,0,,,,
buyer_str_bookings_expired,2820500013,buyer_str_bookings_expired,,,,0,0,,,,
items_closed_no_answer_total,11655250008,items_closed_no_answer_total,,,,0,0,,,,
sqp_wordbreaker_digit_suggest_disabled,78449500018,sqp_wordbreaker_digit_suggest_disabled,,,,0,0,,,,
suggest_users_share,3236250004,queries_with_suggest,queries_no_redirect,participant,participant,0,0,,,,
users_active_item_more_3_photo_total,69347250034,active_items_more_3_photo_total,,participant,,0,0,,,,
active_items_0_photo,69347250001,active_items_0_photo,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
