,metric_name,metric_id,numerator_observations,denominator_observations,numerator_uniq,denominator_uniq,numerator_threshold,denominator_threshold,date_filter,num_sources,den_sources,sources
180,contacts_delivery_per_item_views_delivery,28301750006,contacts_delivery,item_views_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
181,contacts_from_map_per_map_search,32068000007,contacts_from_map,map_searches,,,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
182,contacts_on_rating_3,74850250004,contacts_on_rating_3,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
183,contacts_premium_per_item_views_premium,1898250019,contacts_premium,item_views_premium,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
184,contacts_rec_u2i,2963250004,contacts_rec_u2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
185,contacts_searches_u2i,34568000002,contacts_searches_u2i,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
186,contacts_serp_local_geo,38927500005,"contacts_serp_road,contacts_serp_district,contacts_serp_metro",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
187,contacts_serp_road,33695500015,contacts_serp_road,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
188,dom_content_load_percent_p75,38793750020,dom_content_load_events_p75,dom_content_load_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
189,dom_interactive_session_percent_p25,39889250002,dom_interactive_session_events_p25,dom_interactive_session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
190,draw_appstart_session_percent_p95,76203750005,draw_appstart_sessions_p95,draw_appstart_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
191,fav_added_serp_saved_per_search_saved,55093000024,fav_added_serp_saved,searches_saved,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
192,fav_added_vip_per_search,1898250047,fav_added_vip,searches_serp,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
193,fav_from_witcher_new_auto,84578500009,fav_added_witcher_new_auto,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
194,favorites_added,655000001,favorites_added,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
195,federal_city_level_search_per_search,77149250003,federal_city_level_searches,searches,,,0,0,,geo_searches_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,geo_searches_metric_observation"
196,first_paint_session_percent_p25,42205500005,first_paint_session_events_p25,first_paint_session_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
197,helpdesk_delivery_2nd_line_tickets,6450250003,helpdesk_delivery_2nd_line_tickets,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
198,init_session_percent_p50,25067250012,init_sessions_p50,init_sessions,,,0,0,,new_performance_metric_observation,new_performance_metric_observation,"new_performance_metric_observation,new_performance_metric_observation"
199,item_added_chains_6_15min,5434000008,item_added_chains_6_15min,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
200,item_edits_price_start_date,17744500006,item_edits_price,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
201,item_off_delivery,2820500036,item_off_delivery,,,,0,0,,delivery_metric_observation,,delivery_metric_observation
202,item_started_net_per_items_add_started,5026000009,items_started_net,items_add_started,,,0,0,,sellerx_metric_observation_w_startdate,click_stream_metric_observation,"click_stream_metric_observation,sellerx_metric_observation_w_startdate"
203,item_views_from_map_per_pin,55093000028,item_views_from_map,pin_clicks,,,0,0,,search_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,search_stream_metric_observation"
204,item_views_rec,1898250053,item_views_rec,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
205,item_views_s_item_attr_users,6226750006,item_views_search_item_attr,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
206,item_views_serp_district_per_search_district,33695500022,item_views_serp_district,searches_district,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
207,items_edit_started_by_src,5026000011,items_edit_started_by_src,,,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
208,items_rejected_pricelist_start_date,17744500033,items_rejected_pricelist,,,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
209,items_with_address_string_new_per_new,53780750045,item_with_address_string_new,items_started,,,0,0,,item_geo_metric_observation,sellerx_metric_observation_w_startdate,"sellerx_metric_observation_w_startdate,item_geo_metric_observation"
210,items_with_rating,4873000019,active_items_with_rating,,,,0,0,,ratings_metric_observation,,ratings_metric_observation
211,iv_from_witcher_any_per_witcher_any,80610750017,"item_views_witcher_new_auto,item_views_witcher_new_flats,item_views_witcher_delivery,item_views_witcher_regions","searches_witcher_new_auto,searches_witcher_delivery,searches_witcher_regions,searches_witcher_new_flats",,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
212,lf_users,4927250035,lf_users,,,,0,0,,b2b_core_daily_metric_observation,,b2b_core_daily_metric_observation
213,loc_chng_city_region,33620750017,location_changings_city_region,,,,0,0,,location_changings_metric_observation,,location_changings_metric_observation
214,map_nav_actions_per_item_view_map,82874000008,"my_locs,zooms,clusters,scrolls",item_views_from_map,,,0,0,,map_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,map_stream_metric_observation"
215,map_nav_actions_to_item_view_map,82874000012,nav_actions_to_item_view,map_with_item_view,,,0,0,,map_stream_metric_observation,map_stream_metric_observation,"map_stream_metric_observation,map_stream_metric_observation"
216,map_searches_with_item_view,32068000020,map_searches_with_item_view,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
217,on_load_percent_p75,38793750036,on_load_events_p75,on_load_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
218,processing_duration,38793750038,processing_duration,processing_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
219,rating_view_events,6122750036,rating_view_events,,,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
220,redirect_duration,38793750048,redirect_duration,redirect_duration_events,,,0,0,,web_performance_metric_observation,web_performance_metric_observation,"web_performance_metric_observation,web_performance_metric_observation"
221,search_redirect_replace_users_share,28697000014,search_redirect_replace,searches,participant,participant,0,0,,click_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,click_stream_metric_observation"
222,searches_from_witcher_delivery_per_witcher_delivery,80610750034,searches_from_witcher_delivery,searches_witcher_delivery,,,0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
223,searches_local_geo,33695500037,"searches_road,searches_district,searches_metro",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
224,searches_saved_with_contact,55093000047,searches_saved_with_contact,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
225,searches_witcher_any,80610750037,"searches_witcher_new_flats,searches_witcher_new_auto,searches_witcher_regions,searches_witcher_delivery",,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
226,selected_payment_method_share_services,5268500004,payment_method_choice_services,payment_method_page_services,,,0,0,,billing_metric_observation,billing_metric_observation,"billing_metric_observation,billing_metric_observation"
227,sess_searches_district,33695500064,searches_district,,"participant,session",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
228,sessions_c_r_i2i,4873000054,contacts_rec_i2i,,"session,participant",,0,0,,search_stream_metric_observation,,search_stream_metric_observation
229,sessions_iv_s_noq_per_s_noq,4873000081,searches_noquery_item_view,searches_without_query_serp,"session,participant","participant,session",0,0,,search_stream_metric_observation,search_stream_metric_observation,"search_stream_metric_observation,search_stream_metric_observation"
230,successful_payment_share_proportion,4300000013,successful_payment,payment_method_page,participant,participant,0,0,,billing_metric_observation,billing_metric_observation,"billing_metric_observation,billing_metric_observation"
231,suggest_clicks,40854000001,search_suggest_clicks,,,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
232,support_callcenter_calls,4855750002,callcenter_calls,,,,0,0,,support_metric_observation,,support_metric_observation
233,support_hc_article_like_freq,55587000005,helpcenter_article_like_freq,,,,0,0,,support_metric_observation,,support_metric_observation
234,support_hc_article_like_regular_rate,55587000012,helpcenter_article_like_regular,"helpcenter_article_dislike_regular,helpcenter_article_like_regular",,,0,0,,support_metric_observation,support_metric_observation,"support_metric_observation,support_metric_observation"
235,tariff_users_package_burned_revenue,38264750012,tariff_amount_burned_from_package,,,,0,0,,lf_metric_observation,,lf_metric_observation
236,total_metros_in_searches,43191000020,total_metros_in_searches,,,,0,0,,geo_searches_metric_observation,,geo_searches_metric_observation
237,user_btc_from_witcher_any,80610750049,"buyer_target_clicks_witcher_regions,buyer_target_clicks_witcher_new_flats,buyer_target_clicks_witcher_new_auto,buyer_target_clicks_witcher_delivery",,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
238,user_lf_packages_transactions_lk,6122750071,lf_packages_transactions_lk,,participant,,0,0,,avitopro_tmp_metric_observation,,avitopro_tmp_metric_observation
239,users_buyer_target_click_from_map,32068000028,buyer_target_clicks_from_map,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
240,users_contacts_serp_radius,33695500080,contacts_serp_radius,,participant,,0,0,,search_stream_metric_observation,,search_stream_metric_observation
241,users_item_blocked_rejected_start_date,4053000021,items_blocked_rejected,,participant,,0,0,start,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
242,users_item_closed_no_answer,4053000024,items_closed_no_answer,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
243,users_item_rejected_contacts_on_photo,17744500057,items_rejected_contacts_on_photo,,participant,,0,0,,sellerx_metric_observation_w_startdate,,sellerx_metric_observation_w_startdate
